monument_id,asi_name,qid,style,architect,coord,match_method,match_score
ASI-00116,Temple of Ambarnath Ambarnath Thane,,,,,no_candidates,0
ASI-00001,The Dahihanda gate of outer city wall. Akola Akola,,,,,no_candidates,0
ASI-00002,The Khirki gate in the outer city wall Akola Akola,,,,,no_candidates,0
ASI-00003,The S.E. angle bastion of the outer city wall Akola Akola together with 10 years of the adjacent wall on each side. The bastion is situated some 100 yards to the east of No. (3) above,,,,,no_candidates,0
ASI-00004,Fort at Narnala: Akot Akola i.Shahanur Gateway,,,,,no_candidates,0
ASI-00005,Balapur fort Balapur Akola,,,,,no_candidates,0
ASI-00006,Chhatri near the Dak Bungalow Balapur Akola,,,,,no_candidates,0
ASI-00007,Black stone temple of Bhawani Barsi Takli Akola,,,,,no_candidates,0
ASI-00008,Two caves Patur Akola,,,,,no_candidates,0
ASI-00009,Tank in front of top tomb of Lalkhan Amner Amravati,,,,,no_candidates,0
ASI-00010,Tomb of Lalkhan Amner Amravati,,,,,no_candidates,0
ASI-00011,Gawilgarh Fort ( The walls & the whole area Chikalda Amravati contained by them),,,,,no_candidates,0
ASI-00012,City wall of Nawab Ismail Khan Ellichpur (Achalpur) Amravati,,,,,no_candidates,0
ASI-00013,Dula Gate Ellichpur (Achalpur) Amravati,,,,,no_candidates,0
ASI-00014,Haripura Gate Ellichpur (Achalpur) Amravati,,,,,no_candidates,0
ASI-00015,Hauz Katora Ellichpur (Achalpur) Amravati,,,,,no_candidates,0
ASI-00016,Jiwanpura Gate Ellichpur (Achalpur) Amravati,,,,,no_candidates,0
ASI-00017,Temple of Anandeswar Lasur Amravati,,,,,no_candidates,0
ASI-00018,All the remains of the circumambulation wall Pauni Bhandara of Pauni Fort,,,,,no_candidates,0
ASI-00019,Ancient mounds situated to the south-east of Pauni Bhandara the fort immediately beyond the moat outside on which a modern temple of Jagannath stands,,,,,no_candidates,0
ASI-00020,Mound known as Hardulala-ki-Tekri Pauni Bhandara,,,,,no_candidates,0
ASI-00021,Cromlech locally known as 'Tillota' (Frying Pimpalgaon Bhandara Pan),,,,,no_candidates,0
ASI-00022,Moti Samadhi Deulgaon Raja Buldhana,,,,,no_candidates,0
ASI-00023,Three old Temple Dhotra Buldhana,,,,,no_candidates,0
ASI-00024,Mosque Fathekheda Buldhana (Sakharkheda),,,,,no_candidates,0
ASI-00025,Two old Temple Kothali Buldhana 64 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00026,Dharmasala on the west of the town which is Lonar Buldhana partially ruined and locally called Chhatra,,,,,no_candidates,0
ASI-00027,Fifteen Temples on the way down to the lake Lonar Buldhana and situated around it,,,,,no_candidates,0
ASI-00028,Gaimukha Temple & Tank Lonar Buldhana,,,,,no_candidates,0
ASI-00029,Gaimukha Temple No 1 of Daityasudana Lonar Buldhana,,,,,no_candidates,0
ASI-00030,Square Kunda on the East of the Town Lonar Buldhana,,,,,no_candidates,0
ASI-00031,Old temple of Daityasudana Lonar Buldhana,,,,,no_candidates,0
ASI-00032,Old Dharmasala at North-West corner of the Mehkar Buldhana town,,,,,no_candidates,0
ASI-00033,Mosque Rohinkhed Buldhana,,,,,no_candidates,0
ASI-00034,Old Temple of Mahadev Sakegaon Buldhana,,,,,no_candidates,0
ASI-00035,Old Temple of Vishnu,,,,,no_candidates,0
ASI-00036,Lakhuji Jadhavrao's Chhatri Sindhkhed Raja Buldhana,,,,,no_candidates,0
ASI-00037,Tank Sindhkhed Raja Buldhana,,,,,no_candidates,0
ASI-00038,Temple of Mahadeva Sindhkhed Raja Buldhana,,,,,low_confidence,28.57142857
ASI-00039,Fort Wall Ballarpur Chandrapur,,,,,no_candidates,0
ASI-00040,Fort at Bhandak Bhandak Chandrapur,,,,,low_confidence,27.5862069
ASI-00041,A large high knoll immediately to the east of Bhandak Chandrapur Bhadranath temple with remains of a temple,,,,,no_candidates,0
ASI-00042,Pandavas caves containing three images Bhandak Chandrapur,,,,,low_confidence,22.85714286
ASI-00043,Walled enclosure outside the Anchaleshver Chandrapur Chandrapur temple and another small temple within the enclosure,,,,,no_candidates,0
ASI-00044,The enclosure & buldings of the Gond Raja's Chandrapur Chandrapur Tomb just outside the Anchaleshwar gate the city.,,,,,no_candidates,0
ASI-00045,Fort Wall Chandrapur Chandrapur,,,,,no_candidates,0
ASI-00046,Lalpeth monoliths consisting of the sixteen Chandrapur Chandrapur colosal stone images. i. Anna Purna,,,,,no_candidates,0
ASI-00047,Mahadeo Temple close to the Municipal Chandrapur Chandrapur office,,,,,no_candidates,0
ASI-00048,Temple of the Mahakali Chandrapur Chandrapur,,,,,no_candidates,0
ASI-00049,A temple of Keshavanath built in the Churul Chandrapur hemadpanti style,,,,,no_candidates,0
ASI-00050,Ancient Temple Deotek Chandrapur,,,,,no_candidates,0
ASI-00051,Hemadpanti Temple containing images of Dhanora Chandrapur Dattatraya,,,,,no_candidates,0
ASI-00052,Old Bridge at Ghutakala Ghutakala-Raiyatwari Chandrapur (Bhandak),,,,,no_candidates,0
ASI-00053,Old Temple of Chandikadevi Ghutakala-Raiyatwari Chandrapur (Bhandak),,,,,no_candidates,0
ASI-00054,Remains of an old Fort Khatora Chandrapur,,,,,no_candidates,0
ASI-00055,Mahadeo’s Temple (Hemadpanti) Mahadwari Chandrapur,,,,,no_candidates,0
ASI-00056,Temple of Mahadeo Neri Chandrapur,,,,,no_candidates,0
ASI-00057,Ramdigi temple & Ramdigi pool Nimdhela Forest Chandrapur,,,,,no_candidates,0
ASI-00058,Old Hemadpanthi Temple Palebaras Chandrapur,,,,,no_candidates,0
ASI-00059,An Old Temple of Mahadeo of the style of Rajgarh Chandrapur Markanda Temple,,,,,no_candidates,0
ASI-00060,Temple Armori Gadchiroli,,,,,no_candidates,0
ASI-00061,Stone Circle Arsoda Gadchiroli,,,,,no_candidates,0
ASI-00062,A group of twenty cromlechs or Kistvaens Chamurshi Gadchiroli,,,,,no_candidates,0
ASI-00063,Rock Caves Jharapara Gadchiroli,,,,,no_candidates,0
ASI-00064,Group of Temples Markanda Gadchiroli,,,,,no_candidates,0
ASI-00065,Fortress of Tipagarh situated on the summit Muramgaon Gadchiroli of mountain region Zamindari,,,,,no_candidates,0
ASI-00066,Two temples (one small and one large) Thanegaon Gadchiroli which are closely situated,,,,,no_candidates,0
ASI-00067,Fort wall Wairagarh Gadchiroli,,,,,no_candidates,0
ASI-00068,Temple of Bhandareshwar Wairagarh Gadchiroli,,,,,no_candidates,0
ASI-00069,Area containing the old remains of two Padampur Gondia temples consisting of a collection of Massive stones in two separate heaps,,,,,no_candidates,0
ASI-00070,Remains of the temple to the North of the Padampur Gondia Village,,,,,no_candidates,0
ASI-00071,Remains of the temple to the North-west of Padampur Gondia the village,,,,,no_candidates,0
ASI-00072,Remains of the temple close to the south of Padampur Gondia the village Ganeshpur,,,,,no_candidates,0
ASI-00073,Remains of the temple locally known as Padampur Gondia Nath Bawa,,,,,no_candidates,0
ASI-00074,Fort at Pratapgad Pratapgarh Gondia,,,,,no_candidates,0
ASI-00075,Fort on the banck of the river,,,,,no_candidates,0
ASI-00076,Fort at the bottom of the hill Donagartal Nagpur,,,,,no_candidates,0
ASI-00077,Temple Ghogra Nagpur,,,,,no_candidates,0
ASI-00078,Stone Circle Ghorar Nagpur,,,,,no_candidates,0
ASI-00079,Stone Circle Junapani Nagpur,,,,,no_candidates,0
ASI-00080,Ancient Buddhist remains comprising Mansar & Kahari Nagpur monastery,,,,,no_candidates,0
ASI-00081,Old High Court Building Nagpur Nagpur,,,,,no_candidates,0
ASI-00082,Stone circle Nildho Nagpur 66 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00083,Kalimata's Temple Ramtek Nagpur,,,,,no_candidates,0
ASI-00084,The remains of a very old shrines upon the Ramtek Nagpur western ridge at the end of the Ramtek hill overlooking the town between the group of temples and the bungalow. The shrine consists simply of a portion of porch of a temple and the mutilated image of the Trivikram Avatara of Vishnu,,,,,low_confidence,6.622516556
ASI-00085,The tank and Mandapa opposite to the Ramtek Nagpur Dattatraya's Temple,,,,,no_candidates,0
ASI-00086,Stone Circle Takalghat Nagpur,,,,,no_candidates,0
ASI-00087,Fort Paunar Wardha,,,,,no_candidates,0
ASI-00088,Hemadpanti Temple of Mahadeo known by Neir Yeotmal name Someshwar,,,,,no_candidates,0
ASI-00089,Temple of Goddess Pandhardevi Pandhardevi Yeotmal,,,,,no_candidates,0
ASI-00090,Temple of Kamaleshwar Pathrot Yeotmal,,,,,no_candidates,0
ASI-00091,Mahadeo’s Temple Rant Swangi Yeotmal,,,,,no_candidates,0
ASI-00092,Mahadeo’s Temple Rui-Wai Yeotmal,,,,,no_candidates,0
ASI-00093,Hemadpanthi Temple of Shree Mahadev Tapona Yeotmal,,,,,no_candidates,0
ASI-00094,Mahadeo’s Temple Yelabara Yeotmal List of Centrally Protected Monuments / Sites under the jurisdiction of Manipur Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Temple of Vishnu Bishnupur Bishnupur 67 List of Centrally Protected Monuments / Sites under the jurisdiction of Meghalaya Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,U-Mawthoh-dur Bhoi Country East Khasi Hills,,,,,no_candidates,0
ASI-00002,Scott’s Monument Sohra (Cherrapunji) East Khasi Hills,,,,,no_candidates,0
ASI-00003,Manipur Memorial Shillong East Khasi Hills,,,,,no_candidates,0
ASI-00004,Megalithic bridge Amlarem West Jaintia Hills 68,,,,,no_candidates,0
ASI-00005,Megalithic bridge known as Thulu-um-wi Maput West Jaintia Hills,,,,,no_candidates,0
ASI-00006,U-Mawthoh-dur-briew Nartiang West Jaintia Hills,,,,,no_candidates,0
ASI-00007,Megalithic bridge Syndai West Jaintia Hills,,,,,no_candidates,0
ASI-00008,A Tank Syndai West Jaintia Hills List of Centrally Protected Monuments / Sites under the jurisdiction of Mizoram Sl.No. Name of the Monuments/Sites Locality District,,,,,no_candidates,0
ASI-00001,Menhirs and Caves at Vangchhia Vangchhia Champhai 69 List of Centrally Protected Monuments / Sites under the jurisdiction of Nagaland Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Remains of Fort Dimapur Dimapur,,,,,no_candidates,0
ASI-00002,Memorial of Mr. G.H. Damant,,,,,no_candidates,0
ASI-00003,Stone Cairn to memory of Mr. Damant Kohima Kohima,,,,,no_candidates,0
ASI-00004,Lt. H. Forbe’s Grave Suchima Kohima 70,,,,,no_candidates,0
ASI-00017,List of Centrally Protected Monuments / Sites under the jurisdiction of N.C.T. of Delhi (Delhi Circle) Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Tomb of Ghaziuddin Khan Ajmeri Gate,,,,,no_candidates,0
ASI-00002,Ajmeri Gate Bazar Ajmeri Gate Central Delhi,,,,,no_candidates,0
ASI-00003,Delhi Gate Daryaganj Central Delhi,,,,,no_candidates,0
ASI-00004,Kotla Firoz Shah Firozabad with the Delhi Gate Central Delhi remaining walls,,,,,no_candidates,0
ASI-00005,Portion of the City Wall of Shahjahanabad,,,,,no_candidates,0
ASI-00006,Ashoka’s Pillar on Bridge at Firozabad Firozabad Kotla near Central Delhi Delhi Gate,,,,,no_candidates,0
ASI-00007,Bara Khamba Cemetery Imperial City Central Delhi,,,,,no_candidates,0
ASI-00008,Mazar of Shaikh Nabi Karim Muhammad Paharganj Central Delhi Ibrahim Zauq,,,,,no_candidates,0
ASI-00009,Fortification Wall Asad Burj,,,,,no_candidates,0
ASI-00010,Salimgarh Fort,,,,,no_candidates,0
ASI-00011,Tomb of Razya Begum in Mohalla Bulbuli Shahjahanabad Central Delhi Khana,,,,,no_candidates,0
ASI-00012,Lal Darwaza,,,,,no_candidates,0
ASI-00013,Khair-ul-Manazil Babarpur Bazidpur New Delhi (Kaka Nagar),,,,,no_candidates,0
ASI-00014,Moti Gate of Sher Shah’s Delhi Babarpur Opposite New Delhi Zoo,,,,,no_candidates,0
ASI-00015,Kos Minar or Mughal Mile Stone Between Purana Qila New Delhi and Azim Ganj (Zoo),,,,,no_candidates,0
ASI-00016,Jantar Mantar Connaught Place New Delhi,,,,,no_candidates,0
ASI-00017,Uggar Sain’s Baoli Connaught Place near New Delhi the Jantar Mantar,,,,,no_candidates,0
ASI-00018,The Tomb of Mohammed Shah Known as Lodi Garden New Delhi Mubarak Khan-Ka-Gumbaz,,,,,no_candidates,0
ASI-00019,Tomb of Sikandar Lodi with its enclosure wall Lodi Garden New Delhi and bastions,,,,,no_candidates,0
ASI-00020,Old Lodi Bridge with approaches Lodi Garden New Delhi,,,,,no_candidates,0
ASI-00021,Mosque with its dalans and courtyard and the Lodi Garden New Delhi Bara Gumbaz Mosque,,,,,no_candidates,0
ASI-00022,Unknown Tomb with blue tiles decoration Lodi Garden New Delhi known as Shish Gumbad,,,,,no_candidates,0
ASI-00023,Tomb of Safdarjang (Mirza Muqim Mansur Near Jor Bagh Metro New Delhi Ali Khan) with all enclosure walls,,,,,no_candidates,0
ASI-00024,Sher Shah’s gate with the adjoining curtain Opposite Purana New Delhi walls and Bastions and the remains of the Qila,,,,,no_candidates,0
ASI-00025,Shikargah Kusak Teen Murti Bhawan New Delhi,,,,,no_candidates,0
ASI-00026,Purana Qila (Inderpat) or Delhi with all its Two miles of South of New Delhi walls arcades,,,,,no_candidates,0
ASI-00027,Site of Siege battery Known as the Sammy 300 yards East of North Delhi House Battery Mutiny Memorial,,,,,no_candidates,0
ASI-00028,Flag Staff Tower 400 Yards north of North Delhi Chauburji Mosque near Hindu Rao Hospital,,,,,no_candidates,0
ASI-00029,Phoolchadar aqueduct near Najafgarh Jhil Chaukri Mubarakabad North Delhi aqueduct,,,,,no_candidates,0
ASI-00030,Site of Siege Battery Compound of Curzon North Delhi House,,,,,no_candidates,0
ASI-00031,Alipur Cemetery Delhi Alipur Camping North Delhi ground,,,,,no_candidates,0
ASI-00032,Site of Siege Battery East of Hospital in North Delhi Police Line,,,,,no_candidates,0
ASI-00033,The remaining gateways of old Magazine GPO,,,,,no_candidates,0
ASI-00034,Site of Siege Battery In the garden near North Delhi south west entrance to Delhi Club ground,,,,,no_candidates,0
ASI-00035,Tripolia Gateways Kashmeri Gate North Delhi,,,,,no_candidates,0
ASI-00036,Lothian Road Cemetery Kashmeri Gate North Delhi,,,,,no_candidates,0
ASI-00037,Kashmeri Gate and Portion of City Wall on Kashmeri Gate (ISBT) North Delhi either side of the Kashmeri Gate i.e. from Mori Gate to Kashmeri Gate on one side and on the other upto and including the Water Bastions at the Northern corner of the wall and also including the ditch outside the City Wall where this is exposed,,,,,no_candidates,0
ASI-00038,Nicholson (or Kashmeri Gate) Cemetery Kashmeri Gate near North Delhi Metro Station,,,,,low_confidence,20.83333333
ASI-00039,D’Eremao Cemetery Kishanganj Railway North Delhi Station,,,,,no_candidates,0
ASI-00040,Tomb of Capt. Mac. Barnatt & others who fall Kishanganj Railway North Delhi in an attack on Kishanganj. Station,,,,,low_confidence,17.77777778
ASI-00041,Portion of City Wall near which Brigadier Near Kashmeri Gate North Delhi General John Nicholson was mortally wounded on 14th Sept.,,,,,no_candidates,0
ASI-00042,Enclosure containing the grave of Lt. Northern ridge near North Delhi Edwards and other,,,,,low_confidence,16.16161616
ASI-00043,Rajpur (Mutiny Cemetery) Old Rajpur North Delhi Cantonment (Maurice Nagar),,,,,no_candidates,0
ASI-00044,The Pirgaib. To the north of and near Hindu On the ridge Delhi North Delhi Rao’s House on the ridge,,,,,no_candidates,0
ASI-00045,Old Baoli immediately to the west of Hindu On the ridge Delhi North Delhi Rao’s House (Hindu Rao Hospital),,,,,no_candidates,0
ASI-00046,Ashokan Pillar South of Hindu Rao Hospital On the Ridge near North Delhi Hindu Rao Hospital,,,,,no_candidates,0
ASI-00047,The Punjabi gate in the Roshanara Bagh Opposite Municipal North Delhi Board School,,,,,no_candidates,0
ASI-00048,The Old entrance Gateway of the Garden Qudsia Delhi Opposite North Delhi ISBT,,,,,no_candidates,0
ASI-00049,The Mosque Qudsia Garden North Delhi opposite ISBT,,,,,no_candidates,0
ASI-00050,Tomb of Raushanara & Baradari Raushanara Garden,,,,,no_candidates,0
ASI-00051,Delhi fort or Lal Qila,,,,,no_candidates,0
ASI-00052,Sunehri Masjid Red fort North Delhi,,,,,no_candidates,0
ASI-00053,Chauburji,,,,,no_candidates,0
ASI-00054,Military Telegraph Memorial Telegraph Building,,,,,no_candidates,0
ASI-00055,The Tomb at Wazirabad Wazirabad North Delhi,,,,,no_candidates,0
ASI-00056,The Mosque at Waziazbad Wazirabad North Delhi,,,,,no_candidates,0
ASI-00057,Neighbouring Bridge Wazirabad Wazirabad North Delhi,,,,,no_candidates,0
ASI-00058,Gateways of Badli-Ki-Sarai Near Azadpur Subzi North West Mandi (Pipalthala) Delhi,,,,,no_candidates,0
ASI-00059,Sheesh Mahal Shalimar Garden,,,,,no_candidates,0
ASI-00060,Bastion,,,,,no_candidates,0
ASI-00061,Ramp and gateways of Rai Pithora's Fort Adchini South Delhi,,,,,no_candidates,0
ASI-00062,Marble Tomb reputed to be that of Nawab Aliganj South Delhi Bahadur Jawid Khan in Village of Aliganj,,,,,no_candidates,0
ASI-00063,Begumpuri Masjid Begumpur South Delhi,,,,,no_candidates,0
ASI-00064,Moth-ki-Masjid Behind South South Delhi Extension-II,,,,,no_candidates,0
ASI-00065,Tomb of Bahlol Lodi Chirag Delhi South Delhi,,,,,no_candidates,0
ASI-00066,Lal Gumbad,,,,,no_candidates,0
ASI-00067,Hauz Khas:- Group of Building at Hauz Khas Hauz Khas South Delhi consisting of the following (i) The tomb of Ferozshah (ii) Domed Building to the west of No.1,,,,,no_candidates,0
ASI-00068,Bandi or Potika Gumbad III-280 Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00069,Chor Minar No. 289 Vol III Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00070,Kali Gumti Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00071,Bara Khamba-285 Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00072,Biran-Ka-Gumbad-282 Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00073,Biwi or Dadi-ka-Gumbad-281 Hauz Khas South Delhi 74 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00074,Choti Gumti Hauz Khas South Delhi,,,,,no_candidates,0
ASI-00075,Sakri Gumti-284 Hauz Khas Enclave South Delhi near Green Park,,,,,no_candidates,0
ASI-00076,Nili Mosque Hauz Khas Enclave South Delhi,,,,,no_candidates,0
ASI-00077,Idgah of Kharehra Hauz Khas Enclave South Delhi,,,,,no_candidates,0
ASI-00078,Wall of Rai Pithora's Fort and Jahanpanah at Hauz Rani Village South Delhi the point where they meet together,,,,,no_candidates,0
ASI-00079,Bagh-I-Alam Gumbad with a Mosque Humayunpur Village South Delhi (Hauz Khas),,,,,no_candidates,0
ASI-00080,Tohfewala Gumbad Humayunpur Village South Delhi (Hauz Khas),,,,,no_candidates,0
ASI-00081,Khirkee Masjid Khirki Village near South Delhi Malviya Nagar,,,,,no_candidates,0
ASI-00082,Tomb of Usuf-Quttal situated at Khirki Khirki Village near South Delhi Malviya Nagar,,,,,no_candidates,0
ASI-00083,Satpula-III –216 Khirki Village near South Delhi Malviya Nagar,,,,,no_candidates,0
ASI-00084,Tomb of Darya Khan Kidwai Nagar East South Delhi,,,,,low_confidence,19.35483871
ASI-00085,Gate and walls of Mubarakpur,,,,,no_candidates,0
ASI-00086,Inchla Wali Gumti Kotla Mubrakpur South Delhi Village,,,,,no_candidates,0
ASI-00087,Tombs of Laddo Khan (Bade-Khan),,,,,no_candidates,0
ASI-00088,Tombs of Choto Khan,,,,,no_candidates,0
ASI-00089,Tomb of Mubarik Shah in Mubarikpur,,,,,no_candidates,0
ASI-00090,Tomb of Bhure Khan Kotla Mubrakpur South Delhi Village,,,,,no_candidates,0
ASI-00091,Mosque attached to Mubarik Shah’s Tomb Kotla Mubrakpur South Delhi Village,,,,,no_candidates,0
ASI-00092,Kala Gumbad Kotla Mubrakpur South Delhi Village,,,,,no_candidates,0
ASI-00093,Area between Jamali Kamali and Balban’s Lado Sarai South Delhi Tomb,,,,,no_candidates,0
ASI-00094,Gateway of Rai Pithoria's Fort Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00095,Badaun Gate Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00096,A Gateway of Lalkot Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00097,Marri (Mandi) Mosque Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00098,Rajon-ki-Bain with Mosque and Chatri Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00099,Unknown tomb said to be of Azim Khan Lado Sarai Village South Delhi,,,,,no_candidates,0
ASI-00100,Tomb of Sultan Ghari Malikpur Kothi South Delhi opposite Vasant Kunj,,,,,no_candidates,0
ASI-00101,Bijai Mandal,,,,,no_candidates,0
ASI-00102,Tomb of Sheikh Kabiru’d-Din also known as Malviya Nagar South Delhi Rakabwala Gumbad in field no.84 min. situated at sarai Shah 31 property of Thoks Shahpur and Adhehini,,,,,no_candidates,0
ASI-00103,Group of monuments at Sarai Shahji Malviya Nagar South Delhi,,,,,low_confidence,34.14634146
ASI-00104,Tomb of Adham Khan (Rest House) Mehrauli South Delhi,,,,,no_candidates,0
ASI-00105,Tomb and Mosque of Maulana Jamali Kamali Mehrauli South Delhi,,,,,no_candidates,0
ASI-00106,Walls of Lal Kot and Rai Pithora's fort from Mehrauli South Delhi Sohan Gate to Adham Khan's tomb including the ditch where there is an outer wall 75 Sl.No. Name of the Monument / Site Locality District,,,,,low_confidence,28.46153846
ASI-00107,Walls of Lal Kot and Rai Pithora's fort at the Mehrauli South Delhi point where they meet together,,,,,no_candidates,0
ASI-00108,Wall of Rai Pithora's fort including gateways Mehrauli South Delhi and bastions,,,,,no_candidates,0
ASI-00109,Old Baoli known as Diving Wall in Mauza Mehrauli South Delhi locally known as (Gandhak-ki-baoli),,,,,no_candidates,0
ASI-00110,Hauz Shamsi,,,,,no_candidates,0
ASI-00111,Wall mosque at Mehrauli Mehrauli South Delhi,,,,,no_candidates,0
ASI-00112,Enclosure containing the tomb of Shah Alam Mehrauli South Delhi Bahadur Shah,,,,,no_candidates,0
ASI-00113,Iron Pillar,,,,,no_candidates,0
ASI-00114,Mosque known by the name of Shamsi Mehrauli Village South Delhi Tallab together with both platform entrance gates.,,,,,no_candidates,0
ASI-00115,Jahaz Mahal in Mehrauli Mehrauli Village South Delhi,,,,,no_candidates,0
ASI-00116,Old Palace of Bahadur Shah II alias Lal Mehrauli Village South Delhi Mahal in Mehrauli,,,,,no_candidates,0
ASI-00117,Moti Masjid Mehrauli Village South Delhi,,,,,no_candidates,0
ASI-00118,The Qutb Archaeological area as now fenced Mehrauli Village South Delhi in,,,,,no_candidates,0
ASI-00119,Unnamed tomb,,,,,no_candidates,0
ASI-00120,Tin Burji Wala Gumbad,,,,,no_candidates,0
ASI-00121,Baoli,,,,,no_candidates,0
ASI-00122,Munda Gumbad,,,,,no_candidates,0
ASI-00123,Unnamed Mosque,,,,,no_candidates,0
ASI-00124,Unnamed Tomb,,,,,no_candidates,0
ASI-00125,Unnamed Tomb,,,,,no_candidates,0
ASI-00126,Unnamed Tomb,,,,,low_confidence,6.25
ASI-00127,Unnamed Tomb,,,,,no_candidates,0
ASI-00128,(i) Unnamed Mosque,,,,,no_candidates,0
ASI-00129,Wazirpur-ka-gumbad,,,,,no_candidates,0
ASI-00130,Unknown Tomb in the Vicinity of Jawahar Lal Pragati Vihar,,,,,no_candidates,0
ASI-00131,Enclosure wall with enclosure of the Tomb of Safdarjang Flyover South Delhi Najaf Khan measuring 42 bighas,,,,,no_candidates,0
ASI-00132,Internal buildings of Siri Mohamdi wala- Shahpur Jat Village South Delhi 76 Sl.No. Name of the Monument / Site Locality District Kh. No. 14 Shahpur Jat Makhdumki Kh. No. 255 Shahpur Jat,,,,,no_candidates,0
ASI-00133,Ruined line of walls,,,,,no_candidates,0
ASI-00134,Lal Bangla,,,,,no_candidates,0
ASI-00135,Ashokan Rock Edict at Bahapur East of Kailash South East Delhi,,,,,no_candidates,0
ASI-00136,Mound known as Jogabai Jamia Nagar South East Delhi,,,,,no_candidates,0
ASI-00137,Sunderwala Burj Near Humayun’s South East Tomb Delhi,,,,,no_candidates,0
ASI-00138,The Gateway of the Arab Sarai facing North Near Humayun’s South East towards Purana Qila Tomb Delhi,,,,,no_candidates,0
ASI-00139,The Gateway of the Arab Sarai facing East Near Humayun’s South East towards the tomb of Humayun Tomb Delhi,,,,,no_candidates,0
ASI-00140,Remaining Gateways of Arab Sarai and of Near Humayun’s South East Abadi-Bagh-Buhalima Tomb Delhi,,,,,no_candidates,0
ASI-00141,Arab Sarai Near Humayun’s South East Tomb Delhi,,,,,no_candidates,0
ASI-00142,Lakkarwala Gumbad (Tomb) Near Humayun’s South East Tomb Delhi,,,,,no_candidates,0
ASI-00143,Sunderwala Mahal Near Humayun’s South East Tomb Delhi,,,,,no_candidates,0
ASI-00144,The Afsah-wala-ki-Masjid situated outside the Nizamuddin South East west gate of Humayun's tomb with its dalans Delhi and paved court.,,,,,no_candidates,0
ASI-00145,Humayun's tomb,,,,,no_candidates,0
ASI-00146,Nila Gumbaz outside the south corner of the Nizamuddin South East enclosure of Humayun's tomb. Delhi,,,,,no_candidates,0
ASI-00147,The tomb of Isa Khan with its surrounding Nizamuddin South East enclosure walls and turrets,,,,,no_candidates,0
ASI-00148,The Tomb of Afsah-wala immediately near Nizamuddin South East and to the south of Afsah-wala-ki-Masjid Delhi,,,,,no_candidates,0
ASI-00149,Tomb of Khan-i-Khana Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00150,Bara Pulah bridge near Nizammudin Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00151,The Nili Chhatri or Sabz Burj,,,,,no_candidates,0
ASI-00152,The Chausath Khamba and tomb of Mirza Nizamuddin South East Aziz Kokaltash Delhi,,,,,no_candidates,0
ASI-00153,The Grave of Jahanara Begum Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00154,The Grave of Muhammad Shah Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00155,The Grave of Mirza Jahangir Nizamuddin South East Delhi 77 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00156,Bara Khamba outside north entrance to Nizamuddin South East shrine Delhi,,,,,no_candidates,0
ASI-00157,Tomb of Mirza Muzaffar called Chota Nizamuddin South East Batasha Delhi,,,,,no_candidates,0
ASI-00158,Unknown tomb Ghiaspur 153,,,,,no_candidates,0
ASI-00159,Tomb with three domes near Rly. Station Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00160,Tomb of Mirza Muzaffar called Bara Batasha Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00161,Tomb of Amir Khusro Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00162,Baoli Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00163,Tomb of Nizamuddin Olia Nizamuddin South East Delhi,,,,,low_confidence,42.10526316
ASI-00164,Tomb of Atgah Khan Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00165,Mazar of MirzaGhalib Nizamuddin South East Delhi,,,,,no_candidates,0
ASI-00166,Walls,,,,,no_candidates,0
ASI-00167,Walls,,,,,no_candidates,0
ASI-00168,Nai ka kot in Tughlaqabad Tughlaqabad South East Delhi,,,,,no_candidates,0
ASI-00169,Tomb of Ghiyasu’d-Din Tughlaqabad walls Tughlaqabad South East and bastions,,,,,no_candidates,0
ASI-00170,Tomb of Mohammad Tughlaq Shah at Tughlaqabad South East Tughlaqabad Delhi,,,,,no_candidates,0
